,Stock,Close,12EMA,26EMA,MACDHist,SignalMACD,CloseSlope,ShortEMASlope,LongEMASlope,MACDHistSlope,SignalMACDSlope,PositiveIndicator
200,RAMCOCEM.NS,967.6500244140625,962.3782513577248,967.0756037408884,-4.6973523831635475,5.565589733656635,17.35003662109375,0.9585041920613548,0.0459536538538714,-10.307255304534578,-0.21705933762327145,3
201,ITC.NS,209.5,211.17021072933642,209.62607280021237,1.544137929124048,-0.9935542122375428,-5.75,-0.303674678061185,-0.010085824017011191,3.38186471229227,-0.13764592922162644,1
202,M&MFIN.NS,161.6999969482422,159.25224018934648,162.1724316271146,-2.920191437768125,4.773076350660406,1.6999969482421875,0.44504668343557796,-0.03779477430981615,-6.323224333281644,-0.46322122822306966,2
203,RAYMOND.NS,381.5,367.2422034948096,357.9983813055204,9.243822189289176,-7.699072442196794,15.75,2.5923266373073375,1.8801294955583217,17.775447236829336,-0.3861874367730964,4
204,ALEMBICLTD.NS,125.44999694824219,128.43013752475372,124.99240546066768,3.4377320640860347,-4.826837952954459,0.1999969482421875,-0.541843741183925,0.03660731900595238,7.453915188361947,0.34727647221710534,4
205,KEI.NS,638.7999877929688,605.2626519896472,576.333018731675,28.929633257972228,-24.35310493048744,15.0,6.097697418785742,4.9973575249035775,56.75892662206229,-1.144132081871195,4
206,BEL.BO,149.5,148.1807905534036,144.65999049449485,3.5208000589087476,-4.579431712478342,2.600006103515625,0.23985626301754337,0.3872007604404075,7.188944615240359,0.26465791339239786,5
207,MAXHEALTH.NS,230.0,228.13914058465804,226.28711240628044,1.8520281783775943,-2.2867666927938948,-0.350006103515625,0.3383380755167309,0.2970310074975657,3.6627492887360233,0.1086846286040748,4
208,GALAXYSURF.NS,2968.949951171875,2994.667843461979,2924.499212313477,70.16863114850185,-98.75659841870535,3.800048828125,-4.675980416383027,3.5560591086718887,148.5693018220586,7.1469918175508695,4
209,TATAMTRDVR.NS,147.89999389648438,147.35271047757584,143.56811428439275,3.7845961931830914,-4.283164506920736,4.0999908447265625,0.09950607616519846,0.3465503689673426,7.816236679168327,0.12464207843441066,5
210,TATAINVEST.NS,1052.449951171875,1056.2380938608908,1052.2533716945336,3.9847221663571872,-5.407021000337224,-3.75,-0.6887532161847503,0.015726358187293954,8.673923907086419,0.35557470849500916,3
